CHROM BIN_START BIN_END WEIGHTED_FST
chr2A 684500001 686500000 0.0244801
chr2A 685000001 687000000 0.0460386
chr2A 685500001 687500000 0.0828277
chr2A 686000001 688000000 0.0898684
chr2A 686500001 688500000 0.127279
chr2A 687000001 689000000 0.113235
chr2A 687500001 689500000 0.0933776
chr2A 688000001 690000000 0.113403
chr2A 688500001 690500000 0.0954826
chr2A 689000001 691000000 0.104751
chr2A 689500001 691500000 0.0818172
chr2A 690000001 692000000 0.0666681
chr2A 690500001 692500000 0.0366578
chr2A 691000001 693000000 0.0261837
chr2A 691500001 693500000 0.0277107
chr2A 692000001 694000000 0.0228002
chr2A 692500001 694500000 0.0335621
chr2A 693000001 695000000 0.0592284
chr2A 693500001 695500000 0.0733116
chr2A 694000001 696000000 0.0908664
chr2A 694500001 696500000 0.0966176
chr2A 695000001 697000000 0.101882
chr2A 695500001 697500000 0.112447
chr2A 696000001 698000000 0.118042
chr2A 696500001 698500000 0.124006
chr2A 697000001 699000000 0.0885371
chr2A 697500001 699500000 0.0557603
chr2A 698000001 700000000 0.0448898
chr2A 698500001 700500000 0.0394449
chr2A 699000001 701000000 0.0413414
chr2A 699500001 701500000 0.0466572
chr2A 700000001 702000000 0.0649483
chr2A 700500001 702500000 0.0884206
chr2A 701000001 703000000 0.119487
chr2A 701500001 703500000 0.110072
chr2A 702000001 704000000 0.0907763
chr2A 702500001 704500000 0.0828682
chr2A 703000001 705000000 0.0648206
chr2A 703500001 705500000 0.0632092
chr2A 704000001 706000000 0.0721109
chr2A 704500001 706500000 0.0679444
chr2A 705000001 707000000 0.0703437
chr2A 705500001 707500000 0.0691631
chr2A 706000001 708000000 0.0617205
chr2A 706500001 708500000 0.0413858
chr2A 707000001 709000000 0.0453595
chr2A 707500001 709500000 0.040068
chr2A 708000001 710000000 0.0372226
chr2A 708500001 710500000 0.0575155
chr2A 709000001 711000000 0.0562395
chr2A 709500001 711500000 0.0658883
chr2A 710000001 712000000 0.0694
chr2A 710500001 712500000 0.0716356
chr2A 711000001 713000000 0.0906555
chr2A 711500001 713500000 0.107915
chr2A 712000001 714000000 0.12939
chr2A 712500001 714500000 0.127702
chr2A 713000001 715000000 0.095988
chr2A 713500001 715500000 0.0815158
chr2A 714000001 716000000 0.0807707
chr2A 714500001 716500000 0.0740657
chr2A 715000001 717000000 0.0901758
chr2A 715500001 717500000 0.104026
chr2A 716000001 718000000 0.0900332
chr2A 716500001 718500000 0.0939192
chr2A 717000001 719000000 0.0993093
chr2A 717500001 719500000 0.105658
chr2A 718000001 720000000 0.131061
chr2A 718500001 720500000 0.157836
chr2A 719000001 721000000 0.190594
chr2A 719500001 721500000 0.146973
chr2A 720000001 722000000 0.131052
chr2A 720500001 722500000 0.112291
chr2A 721000001 723000000 0.0927227
chr2A 721500001 723500000 0.13031
chr2A 722000001 724000000 0.161117
chr2A 722500001 724500000 0.181684
chr2A 723000001 725000000 0.17197
chr2A 723500001 725500000 0.150759
chr2A 724000001 726000000 0.133271
chr2A 724500001 726500000 0.120518
chr2A 725000001 727000000 0.0873615
chr2A 725500001 727500000 0.0774722
chr2A 726000001 728000000 0.061433
chr2A 726500001 728500000 0.0583335
chr2A 727000001 729000000 0.0624232
chr2A 727500001 729500000 0.0671534
chr2A 728000001 730000000 0.0743531
chr2A 728500001 730500000 0.073163
chr2A 729000001 731000000 0.071176
chr2A 729500001 731500000 0.0674991
chr2A 730000001 732000000 0.0857199
chr2A 730500001 732500000 0.0977615
chr2A 731000001 733000000 0.109723
chr2A 731500001 733500000 0.137743
chr2A 732000001 734000000 0.140913
chr2A 732500001 734500000 0.155089
chr2A 733000001 735000000 0.176537
chr2A 733500001 735500000 0.139922
chr2A 734000001 736000000 0.12921
chr2A 734500001 736500000 0.140972
chr2A 735000001 737000000 0.145741
chr2A 735500001 737500000 0.142411
chr2A 736000001 738000000 0.136377
chr2A 736500001 738500000 0.0971579
chr2A 737000001 739000000 0.0809686
chr2A 737500001 739500000 0.0960598
chr2A 738000001 740000000 0.0939154
chr2A 738500001 740500000 0.115188
chr2A 739000001 741000000 0.121641
chr2A 739500001 741500000 0.0865829
chr2A 740000001 742000000 0.0772861
chr2A 740500001 742500000 0.066015
chr2A 741000001 743000000 0.0596306
chr2A 741500001 743500000 0.0630038
chr2A 742000001 744000000 0.0703264
chr2A 742500001 744500000 0.068518
chr2A 743000001 745000000 0.0872977
chr2A 743500001 745500000 0.0893011
chr2A 744000001 746000000 0.0797133
chr2A 744500001 746500000 0.0877345
chr2A 745000001 747000000 0.0622374
chr2A 745500001 747500000 0.0553086
chr2A 746000001 748000000 0.0444558
chr2A 746500001 748500000 0.0341555
chr2A 747000001 749000000 0.0404235
chr2A 747500001 749500000 0.0530652
chr2A 748000001 750000000 0.0749751
chr2A 748500001 750500000 0.0703045
chr2A 749000001 751000000 0.0527075
chr2A 749500001 751500000 0.0345773
chr2A 750000001 752000000 0.0288384
chr2A 750500001 752500000 0.0399032
chr2A 751000001 753000000 0.0455181
chr2A 751500001 753500000 0.0524343
chr2A 752000001 754000000 0.0721754
chr2A 752500001 754500000 0.0463956
chr2A 753000001 755000000 0.0414241
chr2A 753500001 755500000 0.0551595
chr2A 754000001 756000000 0.0518349
chr2A 754500001 756500000 0.0745497
chr2A 755000001 757000000 0.0782255
chr2A 755500001 757500000 0.0762495
chr2A 756000001 758000000 0.0832502
chr2A 756500001 758500000 0.0974559
chr2A 757000001 759000000 0.108983
chr2A 757500001 759500000 0.0905064
chr2A 758000001 760000000 0.0740702
chr2A 758500001 760500000 0.0653759
chr2A 759000001 761000000 0.0664187
chr2A 759500001 761500000 0.0628301
chr2A 760000001 762000000 0.0844311
chr2A 760500001 762500000 0.0686775
chr2A 761000001 763000000 0.0710113
chr2A 761500001 763500000 0.079097
chr2A 762000001 764000000 0.0845858
chr2A 762500001 764500000 0.102652
chr2A 763000001 765000000 0.0959072
chr2A 763500001 765500000 0.127442
chr2A 764000001 766000000 0.116349
chr2A 764500001 766500000 0.0741405
chr2A 765000001 767000000 0.0780888
chr2A 765500001 767500000 0.0581142
chr2A 766000001 768000000 0.0701055
chr2A 766500001 768500000 0.0782605
chr2A 767000001 769000000 0.0762747
chr2A 767500001 769500000 0.094008
chr2A 768000001 770000000 0.0924322
chr2A 768500001 770500000 0.11638
chr2A 769000001 771000000 0.105408
chr2A 769500001 771500000 0.0739393
chr2A 770000001 772000000 0.0763531
chr2A 770500001 772500000 0.0713159
chr2A 771000001 773000000 0.0760769
chr2A 771500001 773500000 0.112715
chr2A 772000001 774000000 0.132607
chr2A 772500001 774500000 0.107377
chr2A 773000001 775000000 0.0712003
chr2A 773500001 775500000 0.0668481
chr2A 774000001 776000000 0.0516864
chr2A 774500001 776500000 0.0481026
chr2A 775000001 777000000 0.299967
chr2B 1 2000000 0.0796798
chr2B 500001 2500000 0.0857713
chr2B 1000001 3000000 0.0818104
chr2B 1500001 3500000 0.0860746
chr2B 2000001 4000000 0.0717285
chr2B 2500001 4500000 0.0714859
chr2B 3000001 5000000 0.0850956
chr2B 3500001 5500000 0.0677087
chr2B 4000001 6000000 0.122745
chr2B 4500001 6500000 0.0986643
chr2B 5000001 7000000 0.0708101
chr2B 5500001 7500000 0.0588462
chr2B 6000001 8000000 0.0604296
chr2B 6500001 8500000 0.0851205
chr2B 7000001 9000000 0.114784
chr2B 7500001 9500000 0.115412
chr2B 8000001 10000000 0.0947663
chr2B 8500001 10500000 0.101191
chr2B 9000001 11000000 0.0947148
chr2B 9500001 11500000 0.0864902
chr2B 10000001 12000000 0.112119
chr2B 10500001 12500000 0.101936
chr2B 11000001 13000000 0.134046
chr2B 11500001 13500000 0.161984
chr2B 12000001 14000000 0.141565
chr2B 12500001 14500000 0.124086
chr2B 13000001 15000000 0.103884
chr2B 13500001 15500000 0.11836
chr2B 14000001 16000000 0.135067
chr2B 14500001 16500000 0.148193
chr2B 15000001 17000000 0.154528
chr2B 15500001 17500000 0.118079
chr2B 16000001 18000000 0.121749
chr2B 16500001 18500000 0.133913
chr2B 17000001 19000000 0.101415
chr2B 17500001 19500000 0.127687
chr2B 18000001 20000000 0.109708
chr2B 18500001 20500000 0.103074
chr2B 19000001 21000000 0.110358
chr2B 19500001 21500000 0.100296
chr2B 20000001 22000000 0.0973914
chr2B 20500001 22500000 0.114774
chr2B 21000001 23000000 0.093892
chr2B 21500001 23500000 0.0871559
chr2B 22000001 24000000 0.088113
chr2B 22500001 24500000 0.162969
chr2B 23000001 25000000 0.22156
chr2B 23500001 25500000 0.194898
chr2B 24000001 26000000 0.19388
chr2B 24500001 26500000 0.0827264
chr2B 25000001 27000000 0.0992373
chr2B 25500001 27500000 0.104533
chr2B 26000001 28000000 0.106302
chr2B 26500001 28500000 0.107247
chr2B 27000001 29000000 0.0758234
chr2B 27500001 29500000 0.0794885
chr2B 28000001 30000000 0.0808254
chr2B 28500001 30500000 0.130082
chr2B 29000001 31000000 0.135318
chr2B 29500001 31500000 0.141845
chr2B 30000001 32000000 0.141613
chr2B 30500001 32500000 0.114816
chr2B 31000001 33000000 0.112013
chr2B 31500001 33500000 0.110579
chr2B 32000001 34000000 0.112635
chr2B 32500001 34500000 0.0984968
chr2B 33000001 35000000 0.0908265
chr2B 33500001 35500000 0.0978836
chr2B 34000001 36000000 0.0837144
chr2B 34500001 36500000 0.0869489
chr2B 35000001 37000000 0.0947821
chr2B 35500001 37500000 0.0696094
chr2B 36000001 38000000 0.0898212
chr2B 36500001 38500000 0.0915108
chr2B 37000001 39000000 0.0979969
chr2B 37500001 39500000 0.101448
chr2B 38000001 40000000 0.0994647
chr2B 38500001 40500000 0.114948
chr2B 39000001 41000000 0.121659
chr2B 39500001 41500000 0.126042
chr2B 40000001 42000000 0.118906
chr2B 40500001 42500000 0.108077
chr2B 41000001 43000000 0.09324
chr2B 41500001 43500000 0.106866
chr2B 42000001 44000000 0.108076
chr2B 42500001 44500000 0.112586
chr2B 43000001 45000000 0.082832
chr2B 43500001 45500000 0.0675292
chr2B 44000001 46000000 0.0937866
chr2B 44500001 46500000 0.101499
chr2B 45000001 47000000 0.121119
chr2B 45500001 47500000 0.10639
chr2B 46000001 48000000 0.0921502
chr2B 46500001 48500000 0.0753694
chr2B 47000001 49000000 0.0962246
chr2B 47500001 49500000 0.152504
chr2B 48000001 50000000 0.145474
chr2B 48500001 50500000 0.139688
chr2B 49000001 51000000 0.140723
chr2B 49500001 51500000 0.118123
chr2B 50000001 52000000 0.0935545
chr2B 50500001 52500000 0.0714712
chr2B 51000001 53000000 0.0763807
chr2B 51500001 53500000 0.0752475
chr2B 52000001 54000000 0.0904362
chr2B 52500001 54500000 0.105588
chr2B 53000001 55000000 0.108521
chr2B 53500001 55500000 0.134508
chr2B 54000001 56000000 0.129743
chr2B 54500001 56500000 0.114295
chr2B 55000001 57000000 0.137736
chr2B 55500001 57500000 0.112377
chr2B 56000001 58000000 0.101484
chr2B 56500001 58500000 0.0996232
chr2B 57000001 59000000 0.0641226
chr2B 57500001 59500000 0.0637295
chr2B 58000001 60000000 0.0516218
chr2B 58500001 60500000 0.0455594
chr2B 59000001 61000000 0.0448887
chr2B 59500001 61500000 0.0316459
chr2B 60000001 62000000 0.0399098
chr2B 60500001 62500000 0.0364953
chr2B 61000001 63000000 0.0306205
chr2B 61500001 63500000 0.08256
chr2B 62000001 64000000 0.0861199
chr2B 62500001 64500000 0.0982504
chr2B 63000001 65000000 0.142829
chr2B 63500001 65500000 0.135709
chr2B 64000001 66000000 0.171347
chr2B 64500001 66500000 0.183176
chr2B 65000001 67000000 0.156537
chr2B 65500001 67500000 0.135863
chr2B 66000001 68000000 0.128862
chr2B 66500001 68500000 0.120249
chr2B 67000001 69000000 0.135176
chr2B 67500001 69500000 0.142216
chr2B 68000001 70000000 0.126179
chr2B 68500001 70500000 0.0952766
chr2B 69000001 71000000 0.0824045
chr2B 69500001 71500000 0.0774977
chr2B 70000001 72000000 0.0730835
chr2B 70500001 72500000 0.0812167
chr2B 71000001 73000000 0.0538157
chr2B 71500001 73500000 0.0635059
chr2B 72000001 74000000 0.06784
chr2B 72500001 74500000 0.0494926
chr2B 73000001 75000000 0.058661
chr2B 73500001 75500000 0.0346917
chr2B 74000001 76000000 0.0383718
chr2B 74500001 76500000 0.0815295
chr2B 75000001 77000000 0.0931053
chr2B 75500001 77500000 0.113806
chr2B 76000001 78000000 0.120828
chr2B 76500001 78500000 0.135288
chr2B 77000001 79000000 0.115412
chr2B 77500001 79500000 0.119868
chr2B 78000001 80000000 0.139828
chr2B 78500001 80500000 0.107553
chr2B 79000001 81000000 0.112967
chr2B 79500001 81500000 0.0917199
chr2B 80000001 82000000 0.0845457
chr2B 80500001 82500000 0.10343
chr2B 81000001 83000000 0.152329
chr2B 81500001 83500000 0.186908
chr2B 82000001 84000000 0.179822
chr2B 82500001 84500000 0.181689
chr2B 83000001 85000000 0.171849
chr2B 83500001 85500000 0.18355
chr2B 84000001 86000000 0.188591
chr2B 84500001 86500000 0.20795
chr2B 85000001 87000000 0.210763
chr2B 85500001 87500000 0.176162
chr2B 86000001 88000000 0.15344
chr2B 86500001 88500000 0.14546
chr2B 87000001 89000000 0.146191
chr2B 87500001 89500000 0.148505
chr2B 88000001 90000000 0.179806
chr2B 88500001 90500000 0.18618
chr2B 89000001 91000000 0.171449
chr2B 89500001 91500000 0.181942
chr2B 90000001 92000000 0.153906
chr2B 90500001 92500000 0.163185
chr2B 91000001 93000000 0.164762
chr2B 91500001 93500000 0.164144
chr2B 92000001 94000000 0.178652
chr2B 92500001 94500000 0.165716
chr2B 93000001 95000000 0.180216
chr2B 93500001 95500000 0.167883
chr2B 94000001 96000000 0.167256
chr2B 94500001 96500000 0.144008
chr2B 95000001 97000000 0.0874671
chr2B 95500001 97500000 0.0626866
chr2B 96000001 98000000 0.0395047
chr2B 96500001 98500000 0.0406837
chr2B 97000001 99000000 0.0846368
chr2B 97500001 99500000 0.0912395
chr2B 98000001 100000000 0.10732
chr2B 98500001 100500000 0.108998
chr2B 99000001 101000000 0.0986892
chr2B 99500001 101500000 0.10666
chr2B 100000001 102000000 0.0981903
chr2B 100500001 102500000 0.0768154
chr2B 101000001 103000000 0.0709157
chr2B 101500001 103500000 0.117138
chr2B 102000001 104000000 0.132295
chr2B 102500001 104500000 0.146061
chr2B 103000001 105000000 0.132442
chr2B 103500001 105500000 0.0723613
chr2B 104000001 106000000 0.065799
chr2B 104500001 106500000 0.0734377
chr2B 105000001 107000000 0.098913
chr2B 105500001 107500000 0.118297
chr2B 106000001 108000000 0.140372
chr2B 106500001 108500000 0.148561
chr2B 107000001 109000000 0.146391
chr2B 107500001 109500000 0.13607
chr2B 108000001 110000000 0.105339
chr2B 108500001 110500000 0.0924488
chr2B 109000001 111000000 0.0936056
chr2B 109500001 111500000 0.113924
chr2B 110000001 112000000 0.129051
chr2B 110500001 112500000 0.126855
chr2B 111000001 113000000 0.118726
chr2B 111500001 113500000 0.106808
chr2B 112000001 114000000 0.106375
chr2B 112500001 114500000 0.103229
chr2B 113000001 115000000 0.104591
chr2B 113500001 115500000 0.0988425
chr2B 114000001 116000000 0.0622024
chr2B 114500001 116500000 0.0617561
chr2B 115000001 117000000 0.0590664
chr2B 115500001 117500000 0.0615189
chr2B 116000001 118000000 0.0779512
chr2B 116500001 118500000 0.0714337
chr2B 117000001 119000000 0.0693752
chr2B 117500001 119500000 0.078681
chr2B 118000001 120000000 0.0797677
chr2B 118500001 120500000 0.091184
chr2B 119000001 121000000 0.118042
chr2B 119500001 121500000 0.111811
chr2B 120000001 122000000 0.125267
chr2B 120500001 122500000 0.136039
chr2B 121000001 123000000 0.0956727
chr2B 121500001 123500000 0.0642548
chr2B 122000001 124000000 0.0363033
chr2B 122500001 124500000 0.022818
chr2B 123000001 125000000 0.0297818
chr2B 123500001 125500000 0.0389061
chr2B 124000001 126000000 0.0694222
chr2B 124500001 126500000 0.119923
chr2B 125000001 127000000 0.179025
chr2B 125500001 127500000 0.231334
chr2B 126000001 128000000 0.231357
chr2B 126500001 128500000 0.191988
chr2B 127000001 129000000 0.141559
chr2B 127500001 129500000 0.0771983
chr2B 128000001 130000000 0.0548031
chr2B 128500001 130500000 0.04936
chr2B 129000001 131000000 0.0335068
chr2B 129500001 131500000 0.016827
chr2B 130000001 132000000 0.0176255
chr2B 130500001 132500000 0.0189784
chr2B 131000001 133000000 0.0216288
chr2B 131500001 133500000 0.0236656
chr2B 132000001 134000000 0.0248669
chr2B 132500001 134500000 0.020138
chr2B 133000001 135000000 0.0189982
chr2B 133500001 135500000 0.0237272
chr2B 134000001 136000000 0.0229368
chr2B 134500001 136500000 0.0250119
chr2B 135000001 137000000 0.0256635
chr2B 135500001 137500000 0.0260188
chr2B 136000001 138000000 0.0290803
chr2B 136500001 138500000 0.027233
chr2B 137000001 139000000 0.0190617
chr2B 137500001 139500000 0.0230703
chr2B 138000001 140000000 0.0317574
chr2B 138500001 140500000 0.0399552
chr2B 139000001 141000000 0.0845766
chr2B 139500001 141500000 0.0882641
chr2B 140000001 142000000 0.0967556
chr2B 140500001 142500000 0.105451
chr2B 141000001 143000000 0.109024
chr2B 141500001 143500000 0.114847
chr2B 142000001 144000000 0.0780676
chr2B 142500001 144500000 0.0751065
chr2B 143000001 145000000 0.0686692
chr2B 143500001 145500000 0.0739595
chr2B 144000001 146000000 0.0812085
chr2B 144500001 146500000 0.088174
chr2B 145000001 147000000 0.0930264
chr2B 145500001 147500000 0.0904715
chr2B 146000001 148000000 0.0840398
chr2B 146500001 148500000 0.0883947
chr2B 147000001 149000000 0.083883
chr2B 147500001 149500000 0.075494
chr2B 148000001 150000000 0.0956884
chr2B 148500001 150500000 0.0994254
chr2B 149000001 151000000 0.10407
chr2B 149500001 151500000 0.0961174
chr2B 150000001 152000000 0.0934044
chr2B 150500001 152500000 0.0844282
chr2B 151000001 153000000 0.0810019
chr2B 151500001 153500000 0.122532
chr2B 152000001 154000000 0.154998
chr2B 152500001 154500000 0.175879
chr2B 153000001 155000000 0.201984
chr2B 153500001 155500000 0.197416
chr2B 154000001 156000000 0.17375
chr2B 154500001 156500000 0.162336
chr2B 155000001 157000000 0.143262
chr2B 155500001 157500000 0.137083
chr2B 156000001 158000000 0.139112
chr2B 156500001 158500000 0.109622
chr2B 157000001 159000000 0.108672
chr2B 157500001 159500000 0.0987679
chr2B 158000001 160000000 0.087844
chr2B 158500001 160500000 0.0918572
chr2B 159000001 161000000 0.0802766
chr2B 159500001 161500000 0.0818587
chr2B 160000001 162000000 0.071523
chr2B 160500001 162500000 0.0856284
chr2B 161000001 163000000 0.0969379
chr2B 161500001 163500000 0.0995987
chr2B 162000001 164000000 0.107435
chr2B 162500001 164500000 0.0975384
chr2B 163000001 165000000 0.0876306
chr2B 163500001 165500000 0.0762209
chr2B 164000001 166000000 0.0787022
chr2B 164500001 166500000 0.0803508
chr2B 165000001 167000000 0.0770894
chr2B 165500001 167500000 0.0783601
chr2B 166000001 168000000 0.082093
chr2B 166500001 168500000 0.0841235
chr2B 167000001 169000000 0.0885631
chr2B 167500001 169500000 0.0786137
chr2B 168000001 170000000 0.0799778
chr2B 168500001 170500000 0.0684297
chr2B 169000001 171000000 0.0660497
chr2B 169500001 171500000 0.0779417
chr2B 170000001 172000000 0.0693108
chr2B 170500001 172500000 0.0827312
chr2B 171000001 173000000 0.081125
chr2B 171500001 173500000 0.0688672
chr2B 172000001 174000000 0.0694494
chr2B 172500001 174500000 0.0544652
chr2B 173000001 175000000 0.0377078
chr2B 173500001 175500000 0.0355716
chr2B 174000001 176000000 0.0289918
chr2B 174500001 176500000 0.0282755
chr2B 175000001 177000000 0.0302469
chr2B 175500001 177500000 0.028573
chr2B 176000001 178000000 0.0285085
chr2B 176500001 178500000 0.0244436
chr2B 177000001 179000000 0.0250408
chr2B 177500001 179500000 0.0308908
chr2B 178000001 180000000 0.0475334
chr2B 178500001 180500000 0.0493979
chr2B 179000001 181000000 0.0526997
chr2B 179500001 181500000 0.0571556
chr2B 180000001 182000000 0.0445008
chr2B 180500001 182500000 0.0521048
chr2B 181000001 183000000 0.059644
chr2B 181500001 183500000 0.0643745
chr2B 182000001 184000000 0.0674445
chr2B 182500001 184500000 0.0776663
chr2B 183000001 185000000 0.0971067
chr2B 183500001 185500000 0.088717
chr2B 184000001 186000000 0.0900787
chr2B 184500001 186500000 0.0944457
chr2B 185000001 187000000 0.074776
chr2B 185500001 187500000 0.0934206
chr2B 186000001 188000000 0.0822341
chr2B 186500001 188500000 0.0825144
chr2B 187000001 189000000 0.0883541
chr2B 187500001 189500000 0.0762434
chr2B 188000001 190000000 0.0738407
chr2B 188500001 190500000 0.0651662
chr2B 189000001 191000000 0.0525516
chr2B 189500001 191500000 0.0447709
chr2B 190000001 192000000 0.0473669
chr2B 190500001 192500000 0.0414813
chr2B 191000001 193000000 0.0351761
chr2B 191500001 193500000 0.0349894
chr2B 192000001 194000000 0.0276747
chr2B 192500001 194500000 0.0276937
chr2B 193000001 195000000 0.0291511
chr2B 193500001 195500000 0.0332816
chr2B 194000001 196000000 0.0440879
chr2B 194500001 196500000 0.0561227
chr2B 195000001 197000000 0.0748761
chr2B 195500001 197500000 0.102832
chr2B 196000001 198000000 0.117476
chr2B 196500001 198500000 0.116983
chr2B 197000001 199000000 0.112455
chr2B 197500001 199500000 0.110941
chr2B 198000001 200000000 0.116013
chr2B 198500001 200500000 0.107518
chr2B 199000001 201000000 0.0953997
chr2B 199500001 201500000 0.0810762
chr2B 200000001 202000000 0.0703474
chr2B 200500001 202500000 0.0762323
chr2B 201000001 203000000 0.0871572
chr2B 201500001 203500000 0.0882999
chr2B 202000001 204000000 0.0817003
chr2B 202500001 204500000 0.0792299
chr2B 203000001 205000000 0.0656529
chr2B 203500001 205500000 0.0567915
chr2B 204000001 206000000 0.0487613
chr2B 204500001 206500000 0.0345308
chr2B 205000001 207000000 0.0394247
chr2B 205500001 207500000 0.0477522
chr2B 206000001 208000000 0.0539847
chr2B 206500001 208500000 0.0609267
chr2B 207000001 209000000 0.0602114
chr2B 207500001 209500000 0.0469746
chr2B 208000001 210000000 0.0530424
chr2B 208500001 210500000 0.0590015
chr2B 209000001 211000000 0.0551656
chr2B 209500001 211500000 0.0613471
chr2B 210000001 212000000 0.0655407
chr2B 210500001 212500000 0.0601946
chr2B 211000001 213000000 0.0756239
chr2B 211500001 213500000 0.07235
chr2B 212000001 214000000 0.0641785
chr2B 212500001 214500000 0.062257
chr2B 213000001 215000000 0.0536819
chr2B 213500001 215500000 0.0650177
chr2B 214000001 216000000 0.0874564
chr2B 214500001 216500000 0.0993374
chr2B 215000001 217000000 0.105802
chr2B 215500001 217500000 0.0939422
chr2B 216000001 218000000 0.0730662
chr2B 216500001 218500000 0.0760977
chr2B 217000001 219000000 0.0733835
chr2B 217500001 219500000 0.0886433
chr2B 218000001 220000000 0.0929314
chr2B 218500001 220500000 0.0971006
chr2B 219000001 221000000 0.0997546
chr2B 219500001 221500000 0.0915076
chr2B 220000001 222000000 0.0982955
chr2B 220500001 222500000 0.0951876
chr2B 221000001 223000000 0.103243
chr2B 221500001 223500000 0.109032
chr2B 222000001 224000000 0.0884985
chr2B 222500001 224500000 0.0682912
chr2B 223000001 225000000 0.0554798
chr2B 223500001 225500000 0.0464102
chr2B 224000001 226000000 0.0540842
chr2B 224500001 226500000 0.0646065
chr2B 225000001 227000000 0.0829596
chr2B 225500001 227500000 0.106362
chr2B 226000001 228000000 0.102821
chr2B 226500001 228500000 0.0914533
chr2B 227000001 229000000 0.0972701
chr2B 227500001 229500000 0.0857507
chr2B 228000001 230000000 0.0715473
chr2B 228500001 230500000 0.0641295
chr2B 229000001 231000000 0.0607809
chr2B 229500001 231500000 0.0636955
chr2B 230000001 232000000 0.0710299
chr2B 230500001 232500000 0.0832389
chr2B 231000001 233000000 0.0633304
chr2B 231500001 233500000 0.0554955
chr2B 232000001 234000000 0.0612712
chr2B 232500001 234500000 0.0719581
chr2B 233000001 235000000 0.0985184
chr2B 233500001 235500000 0.106086
chr2B 234000001 236000000 0.109826
chr2B 234500001 236500000 0.0918427
chr2B 235000001 237000000 0.0734204
chr2B 235500001 237500000 0.0651979
chr2B 236000001 238000000 0.0676047
chr2B 236500001 238500000 0.0942531
chr2B 237000001 239000000 0.101691
chr2B 237500001 239500000 0.110789
chr2B 238000001 240000000 0.104757
chr2B 238500001 240500000 0.0906331
chr2B 239000001 241000000 0.0784184
chr2B 239500001 241500000 0.0613147
chr2B 240000001 242000000 0.0465348
chr2B 240500001 242500000 0.044654
chr2B 241000001 243000000 0.050978
chr2B 241500001 243500000 0.0739671
chr2B 242000001 244000000 0.113885
chr2B 242500001 244500000 0.158513
chr2B 243000001 245000000 0.189985
chr2B 243500001 245500000 0.190993
chr2B 244000001 246000000 0.177549
chr2B 244500001 246500000 0.149771
chr2B 245000001 247000000 0.107667
chr2B 245500001 247500000 0.0720144
chr2B 246000001 248000000 0.0548282
chr2B 246500001 248500000 0.0451214
chr2B 247000001 249000000 0.0464866
chr2B 247500001 249500000 0.0649574
chr2B 248000001 250000000 0.0848593
chr2B 248500001 250500000 0.0960848
chr2B 249000001 251000000 0.0891658
chr2B 249500001 251500000 0.0877897
chr2B 250000001 252000000 0.0792659
chr2B 250500001 252500000 0.0577286
chr2B 251000001 253000000 0.0497442
chr2B 251500001 253500000 0.0418635
chr2B 252000001 254000000 0.0328427
chr2B 252500001 254500000 0.030197
chr2B 253000001 255000000 0.0339267
chr2B 253500001 255500000 0.0302513
chr2B 254000001 256000000 0.0334244
chr2B 254500001 256500000 0.0290825
chr2B 255000001 257000000 0.0250285
chr2B 255500001 257500000 0.0250173
chr2B 256000001 258000000 0.0231207
chr2B 256500001 258500000 0.0247735
chr2B 257000001 259000000 0.0280117
chr2B 257500001 259500000 0.0265572
chr2B 258000001 260000000 0.0256784
chr2B 258500001 260500000 0.0291072
chr2B 259000001 261000000 0.0284985
chr2B 259500001 261500000 0.0283804
chr2B 260000001 262000000 0.0296087
chr2B 260500001 262500000 0.0250499
chr2B 261000001 263000000 0.0263274
chr2B 261500001 263500000 0.0275017
chr2B 262000001 264000000 0.0296738
chr2B 262500001 264500000 0.0303493
chr2B 263000001 265000000 0.0280082
chr2B 263500001 265500000 0.0274929
chr2B 264000001 266000000 0.0255536
chr2B 264500001 266500000 0.0262219
chr2B 265000001 267000000 0.0255762
chr2B 265500001 267500000 0.0254475
chr2B 266000001 268000000 0.0237205
chr2B 266500001 268500000 0.0225661
chr2B 267000001 269000000 0.0212355
chr2B 267500001 269500000 0.0209315
chr2B 268000001 270000000 0.0255469
chr2B 268500001 270500000 0.0253739
chr2B 269000001 271000000 0.0286437
chr2B 269500001 271500000 0.0334657
chr2B 270000001 272000000 0.0319587
chr2B 270500001 272500000 0.0305873
chr2B 271000001 273000000 0.0291212
chr2B 271500001 273500000 0.0317352
chr2B 272000001 274000000 0.0309092
chr2B 272500001 274500000 0.0281842
chr2B 273000001 275000000 0.0283761
chr2B 273500001 275500000 0.0235723
chr2B 274000001 276000000 0.0247265
chr2B 274500001 276500000 0.0266702
chr2B 275000001 277000000 0.027197
chr2B 275500001 277500000 0.0234176
chr2B 276000001 278000000 0.0243335
chr2B 276500001 278500000 0.0244846
chr2B 277000001 279000000 0.0235825
chr2B 277500001 279500000 0.0270016
chr2B 278000001 280000000 0.0272458
chr2B 278500001 280500000 0.0342433
chr2B 279000001 281000000 0.0411836
chr2B 279500001 281500000 0.0317186
chr2B 280000001 282000000 0.0337879
chr2B 280500001 282500000 0.0334404
chr2B 281000001 283000000 0.0284622
chr2B 281500001 283500000 0.0345702
chr2B 282000001 284000000 0.0262061
chr2B 282500001 284500000 0.0260281
chr2B 283000001 285000000 0.0227503
chr2B 283500001 285500000 0.0223331
