CHROM BIN_START BIN_END WEIGHTED_FST
chr2H 80000001 81000000 0.303403
chr2H 80250001 81250000 0.347109
chr2H 80500001 81500000 0.430041
chr2H 80750001 81750000 0.41009
chr2H 81000001 82000000 0.379001
chr2H 81250001 82250000 0.307631
chr2H 81500001 82500000 0.164664
chr2H 81750001 82750000 0.120531
chr2H 82000001 83000000 0.113794
chr2H 82250001 83250000 0.107501
chr2H 82500001 83500000 0.128476
chr2H 82750001 83750000 0.16728
chr2H 83000001 84000000 0.202681
chr2H 83250001 84250000 0.263991
chr2H 83500001 84500000 0.244307
chr2H 83750001 84750000 0.185688
chr2H 84000001 85000000 0.198128
chr2H 84250001 85250000 0.162997
chr2H 84500001 85500000 0.154981
chr2H 84750001 85750000 0.173124
chr2H 85000001 86000000 0.175392
chr2H 85250001 86250000 0.166233
chr2H 85500001 86500000 0.193093
chr2H 85750001 86750000 0.18074
chr2H 86000001 87000000 0.201958
chr2H 86250001 87250000 0.289265
chr2H 86500001 87500000 0.33634
chr2H 86750001 87750000 0.368492
chr2H 87000001 88000000 0.398258
chr2H 87250001 88250000 0.360378
chr2H 87500001 88500000 0.320709
chr2H 87750001 88750000 0.3019
chr2H 88000001 89000000 0.294057
chr2H 88250001 89250000 0.362232
chr2H 88500001 89500000 0.375613
chr2H 88750001 89750000 0.309143
chr2H 89000001 90000000 0.320811
chr2H 89250001 90250000 0.228749
chr2H 89500001 90500000 0.220455
chr2H 89750001 90750000 0.23564
chr2H 90000001 91000000 0.166407
chr2H 90250001 91250000 0.164896
chr2H 90500001 91500000 0.179392
chr2H 90750001 91750000 0.211335
chr2H 91000001 92000000 0.290468
chr2H 91250001 92250000 0.310255
chr2H 91500001 92500000 0.294782
chr2H 91750001 92750000 0.25709
chr2H 92000001 93000000 0.232414
chr2H 92250001 93250000 0.274829
chr2H 92500001 93500000 0.303026
chr2H 92750001 93750000 0.302929
chr2H 93000001 94000000 0.32422
chr2H 93250001 94250000 0.327929
chr2H 93500001 94500000 0.310992
chr2H 93750001 94750000 0.317145
chr2H 94000001 95000000 0.320114
chr2H 94250001 95250000 0.302182
chr2H 94500001 95500000 0.257293
chr2H 94750001 95750000 0.234403
chr2H 95000001 96000000 0.217594
chr2H 95250001 96250000 0.181179
chr2H 95500001 96500000 0.207506
chr2H 95750001 96750000 0.186095
chr2H 96000001 97000000 0.172071
chr2H 96250001 97250000 0.224221
chr2H 96500001 97500000 0.213969
chr2H 96750001 97750000 0.20663
chr2H 97000001 98000000 0.180749
chr2H 97250001 98250000 0.124485
chr2H 97500001 98500000 0.0775593
chr2H 97750001 98750000 0.0833062
chr2H 98000001 99000000 0.088387
chr2H 98250001 99250000 0.0898658
chr2H 98500001 99500000 0.137926
chr2H 98750001 99750000 0.120284
chr2H 99000001 100000000 0.117799
chr2H 99250001 100250000 0.125939
chr2H 99500001 100500000 0.128882
chr2H 99750001 100750000 0.159544
chr2H 100000001 101000000 0.15894
chr2H 100250001 101250000 0.176213
chr2H 100500001 101500000 0.159055
chr2H 100750001 101750000 0.211124
chr2H 101000001 102000000 0.242935
chr2H 101250001 102250000 0.261904
chr2H 101500001 102500000 0.284786
chr2H 101750001 102750000 0.270094
chr2H 102000001 103000000 0.246616
chr2H 102250001 103250000 0.231864
chr2H 102500001 103500000 0.244455
chr2H 102750001 103750000 0.211297
chr2H 103000001 104000000 0.180743
chr2H 103250001 104250000 0.163557
chr2H 103500001 104500000 0.126838
chr2H 103750001 104750000 0.0947259
chr2H 104000001 105000000 0.0852473
chr2H 104250001 105250000 0.0797585
chr2H 104500001 105500000 0.0747787
chr2H 104750001 105750000 0.0844254
chr2H 105000001 106000000 0.0840677
chr2H 105250001 106250000 0.0988377
chr2H 105500001 106500000 0.12535
chr2H 105750001 106750000 0.114227
chr2H 106000001 107000000 0.141066
chr2H 106250001 107250000 0.13914
chr2H 106500001 107500000 0.129759
chr2H 106750001 107750000 0.174709
chr2H 107000001 108000000 0.185437
chr2H 107250001 108250000 0.206921
chr2H 107500001 108500000 0.230534
chr2H 107750001 108750000 0.244514
chr2H 108000001 109000000 0.271601
chr2H 108250001 109250000 0.245936
chr2H 108500001 109500000 0.162182
chr2H 108750001 109750000 0.12581
chr2H 109000001 110000000 0.114418
chr2H 109250001 110250000 0.197062
chr2H 109500001 110500000 0.247212
chr2H 109750001 110750000 0.304151
chr2H 110000001 111000000 0.342255
chr2H 110250001 111250000 0.281848
chr2H 110500001 111500000 0.327761
chr2H 110750001 111750000 0.264179
chr2H 111000001 112000000 0.237953
chr2H 111250001 112250000 0.218216
chr2H 111500001 112500000 0.147664
chr2H 111750001 112750000 0.167112
chr2H 112000001 113000000 0.1672
chr2H 112250001 113250000 0.154086
chr2H 112500001 113500000 0.210934
chr2H 112750001 113750000 0.225876
chr2H 113000001 114000000 0.246792
chr2H 113250001 114250000 0.250269
chr2H 113500001 114500000 0.229404
chr2H 113750001 114750000 0.197024
chr2H 114000001 115000000 0.24183
chr2H 114250001 115250000 0.282244
chr2H 114500001 115500000 0.268746
chr2H 114750001 115750000 0.269632
chr2H 115000001 116000000 0.18622
chr2H 115250001 116250000 0.124217
chr2H 115500001 116500000 0.11234
chr2H 115750001 116750000 0.0934028
chr2H 116000001 117000000 0.0943421
chr2H 116250001 117250000 0.118208
chr2H 116500001 117500000 0.118233
chr2H 116750001 117750000 0.155236
chr2H 117000001 118000000 0.200554
chr2H 117250001 118250000 0.270618
chr2H 117500001 118500000 0.309925
chr2H 117750001 118750000 0.282226
chr2H 118000001 119000000 0.309564
chr2H 118250001 119250000 0.273534
chr2H 118500001 119500000 0.195365
chr2H 118750001 119750000 0.199535
chr2H 119000001 120000000 0.127306
chr2H 119250001 120250000 0.190325
chr2H 119500001 120500000 0.221888
chr2H 119750001 120750000 0.21203
chr2H 120000001 121000000 0.216101
chr2H 120250001 121250000 0.158988
chr2H 120500001 121500000 0.140219
chr2H 120750001 121750000 0.075837
chr2H 121000001 122000000 0.034845
chr2H 121250001 122250000 0.0372187
chr2H 121500001 122500000 0.0318602
chr2H 121750001 122750000 0.0281224
chr2H 122000001 123000000 0.0302524
chr2H 122250001 123250000 0.0275022
chr2H 122500001 123500000 0.0299953
chr2H 122750001 123750000 0.0353563
chr2H 123000001 124000000 0.03125
chr2H 123250001 124250000 0.0289568
chr2H 123500001 124500000 0.0290086
chr2H 123750001 124750000 0.023492
chr2H 124000001 125000000 0.0255978
chr2H 124250001 125250000 0.0271919
chr2H 124500001 125500000 0.0304948
chr2H 124750001 125750000 0.0376238
chr2H 125000001 126000000 0.0341903
chr2H 125250001 126250000 0.0308903
chr2H 125500001 126500000 0.0318267
chr2H 125750001 126750000 0.040452
chr2H 126000001 127000000 0.041489
chr2H 126250001 127250000 0.042005
chr2H 126500001 127500000 0.0356165
chr2H 126750001 127750000 0.0300256
chr2H 127000001 128000000 0.0335325
chr2H 127250001 128250000 0.0538774
chr2H 127500001 128500000 0.103142
chr2H 127750001 128750000 0.177313
chr2H 128000001 129000000 0.219215
chr2H 128250001 129250000 0.186155
chr2H 128500001 129500000 0.1929
chr2H 128750001 129750000 0.160951
chr2H 129000001 130000000 0.12671
chr2H 129250001 130250000 0.137382
chr2H 129500001 130500000 0.119094
chr2H 129750001 130750000 0.105826
chr2H 130000001 131000000 0.0978572
chr2H 130250001 131250000 0.100366
chr2H 130500001 131500000 0.115291
chr2H 130750001 131750000 0.112232
chr2H 131000001 132000000 0.101516
chr2H 131250001 132250000 0.0957077
chr2H 131500001 132500000 0.0577609
chr2H 131750001 132750000 0.055715
chr2H 132000001 133000000 0.0565609
chr2H 132250001 133250000 0.0732853
chr2H 132500001 133500000 0.0908213
chr2H 132750001 133750000 0.113761
chr2H 133000001 134000000 0.145178
chr2H 133250001 134250000 0.099035
chr2H 133500001 134500000 0.100827
chr2H 133750001 134750000 0.106193
chr2H 134000001 135000000 0.121043
chr2H 134250001 135250000 0.129868
chr2H 134500001 135500000 0.128815
chr2H 134750001 135750000 0.131416
chr2H 135000001 136000000 0.178652
chr2H 135250001 136250000 0.232375
chr2H 135500001 136500000 0.286038
chr2H 135750001 136750000 0.337767
chr2H 136000001 137000000 0.361169
chr2H 136250001 137250000 0.344759
chr2H 136500001 137500000 0.239803
chr2H 136750001 137750000 0.179588
chr2H 137000001 138000000 0.0634277
chr2H 137250001 138250000 0.0386775
chr2H 137500001 138500000 0.0582929
chr2H 137750001 138750000 0.073075
chr2H 138000001 139000000 0.117983
chr2H 138250001 139250000 0.121639
chr2H 138500001 139500000 0.113046
chr2H 138750001 139750000 0.102747
chr2H 139000001 140000000 0.103376
chr2H 139250001 140250000 0.11588
chr2H 139500001 140500000 0.138391
chr2H 139750001 140750000 0.163266
chr2H 140000001 141000000 0.131941
chr2H 140250001 141250000 0.101338
chr2H 140500001 141500000 0.0962644
chr2H 140750001 141750000 0.107401
chr2H 141000001 142000000 0.0994982
chr2H 141250001 142250000 0.1095
chr2H 141500001 142500000 0.109802
chr2H 141750001 142750000 0.0890693
chr2H 142000001 143000000 0.0958532
chr2H 142250001 143250000 0.0691795
chr2H 142500001 143500000 0.0585408
chr2H 142750001 143750000 0.0460505
chr2H 143000001 144000000 0.0323956
chr2H 143250001 144250000 0.0460295
chr2H 143500001 144500000 0.0412162
chr2H 143750001 144750000 0.0392621
chr2H 144000001 145000000 0.0407879
chr2H 144250001 145250000 0.0288815
chr2H 144500001 145500000 0.0294962
chr2H 144750001 145750000 0.0329648
chr2H 145000001 146000000 0.0286118
chr2H 145250001 146250000 0.0308022
chr2H 145500001 146500000 0.0293491
chr2H 145750001 146750000 0.0260564
chr2H 146000001 147000000 0.0234058
chr2H 146250001 147250000 0.0295374
chr2H 146500001 147500000 0.0296713
chr2H 146750001 147750000 0.0370417
chr2H 147000001 148000000 0.0448822
chr2H 147250001 148250000 0.0363313
chr2H 147500001 148500000 0.0342736
chr2H 147750001 148750000 0.0287116
chr2H 148000001 149000000 0.0248666
chr2H 148250001 149250000 0.0243268
chr2H 148500001 149500000 0.0292872
chr2H 148750001 149750000 0.0300136
chr2H 149000001 150000000 0.0238723
chr2H 149250001 150250000 0.0282618
chr2H 149500001 150500000 0.0269751
chr2H 149750001 150750000 0.027702
chr2H 150000001 151000000 0.0278409
chr2H 150250001 151250000 0.028245
chr2H 150500001 151500000 0.0271674
chr2H 150750001 151750000 0.0276856
chr2H 151000001 152000000 0.0249346
chr2H 151250001 152250000 0.0221899
chr2H 151500001 152500000 0.0207731
chr2H 151750001 152750000 0.0229898
chr2H 152000001 153000000 0.0313459
chr2H 152250001 153250000 0.0378101
chr2H 152500001 153500000 0.0382178
chr2H 152750001 153750000 0.0355267
chr2H 153000001 154000000 0.0403907
chr2H 153250001 154250000 0.0326902
chr2H 153500001 154500000 0.0313583
chr2H 153750001 154750000 0.0245162
chr2H 154000001 155000000 0.0182783
chr2H 154250001 155250000 0.0220571
chr2H 154500001 155500000 0.0218107
chr2H 154750001 155750000 0.0291312
chr2H 155000001 156000000 0.0246488
chr2H 155250001 156250000 0.0231062
chr2H 155500001 156500000 0.0296953
chr2H 155750001 156750000 0.0256648
chr2H 156000001 157000000 0.0268764
chr2H 156250001 157250000 0.0265274
chr2H 156500001 157500000 0.0191132
chr2H 156750001 157750000 0.0188509
chr2H 157000001 158000000 0.0213174
chr2H 157250001 158250000 0.0197588
chr2H 157500001 158500000 0.0226089
chr2H 157750001 158750000 0.023902
chr2H 158000001 159000000 0.022459
chr2H 158250001 159250000 0.0246891
chr2H 158500001 159500000 0.0312994
chr2H 158750001 159750000 0.0329113
chr2H 159000001 160000000 0.0304439
chr2H 159250001 160250000 0.0328737
chr2H 159500001 160500000 0.0297089
chr2H 159750001 160750000 0.029434
chr2H 160000001 161000000 0.0332261
chr2H 160250001 161250000 0.0325259
chr2H 160500001 161500000 0.0241105
chr2H 160750001 161750000 0.0275027
chr2H 161000001 162000000 0.0285012
chr2H 161250001 162250000 0.0231037
chr2H 161500001 162500000 0.0303234
chr2H 161750001 162750000 0.0301475
chr2H 162000001 163000000 0.0232611
chr2H 162250001 163250000 0.0323038
chr2H 162500001 163500000 0.0401089
chr2H 162750001 163750000 0.0344237
chr2H 163000001 164000000 0.038641
chr2H 163250001 164250000 0.0398282
chr2H 163500001 164500000 0.0297292
chr2H 163750001 164750000 0.0275993
chr2H 164000001 165000000 0.0227831
chr2H 164250001 165250000 0.0176784
chr2H 164500001 165500000 0.0142984
chr2H 164750001 165750000 0.0193149
chr2H 165000001 166000000 0.0203775
chr2H 165250001 166250000 0.0208664
chr2H 165500001 166500000 0.0243224
chr2H 165750001 166750000 0.0179638
chr2H 166000001 167000000 0.0187804
chr2H 166250001 167250000 0.0159044
chr2H 166500001 167500000 0.0244061
chr2H 166750001 167750000 0.0319238
chr2H 167000001 168000000 0.0335465
chr2H 167250001 168250000 0.035148
chr2H 167500001 168500000 0.0298125
chr2H 167750001 168750000 0.0310846
chr2H 168000001 169000000 0.0343261
chr2H 168250001 169250000 0.041443
chr2H 168500001 169500000 0.0509635
chr2H 168750001 169750000 0.030985
chr2H 169000001 170000000 0.0179083
chr2H 169250001 170250000 0.0162901
chr2H 169500001 170500000 0.0182475
chr2H 169750001 170750000 0.0194606
chr2H 170000001 171000000 0.0374195
chr2H 170250001 171250000 0.0399762
chr2H 170500001 171500000 0.03348
chr2H 170750001 171750000 0.033247
chr2H 171000001 172000000 0.0391405
chr2H 171250001 172250000 0.0387681
chr2H 171500001 172500000 0.0379768
chr2H 171750001 172750000 0.0623834
chr2H 172000001 173000000 0.090067
chr2H 172250001 173250000 0.177353
chr2H 172500001 173500000 0.223917
chr2H 172750001 173750000 0.173617
chr2H 173000001 174000000 0.178822
chr2H 173250001 174250000 0.181131
chr2H 173500001 174500000 0.155813
chr2H 173750001 174750000 0.185619
chr2H 174000001 175000000 0.183712
chr2H 174250001 175250000 0.199099
chr2H 174500001 175500000 0.230559
chr2H 174750001 175750000 0.210367
chr2H 175000001 176000000 0.184601
chr2H 175250001 176250000 0.13827
chr2H 175500001 176500000 0.101199
chr2H 175750001 176750000 0.105171
chr2H 176000001 177000000 0.0836701
chr2H 176250001 177250000 0.0646424
chr2H 176500001 177500000 0.0623277
chr2H 176750001 177750000 0.0513586
chr2H 177000001 178000000 0.0772731
chr2H 177250001 178250000 0.101229
chr2H 177500001 178500000 0.10768
chr2H 177750001 178750000 0.114157
chr2H 178000001 179000000 0.0710935
chr2H 178250001 179250000 0.0579566
chr2H 178500001 179500000 0.0534635
chr2H 178750001 179750000 0.0550859
chr2H 179000001 180000000 0.130373
chr2H 179250001 180250000 0.235872
chr2H 179500001 180500000 0.282405
chr2H 179750001 180750000 0.305428
chr2H 180000001 181000000 0.32084
chr2H 180250001 181250000 0.285989
chr2H 180500001 181500000 0.270873
chr2H 180750001 181750000 0.186086
chr2H 181000001 182000000 0.215561
chr2H 181250001 182250000 0.260524
chr2H 181500001 182500000 0.271518
chr2H 181750001 182750000 0.365228
chr2H 182000001 183000000 0.336335
chr2H 182250001 183250000 0.279912
chr2H 182500001 183500000 0.151604
chr2H 182750001 183750000 0.129376
chr2H 183000001 184000000 0.109557
chr2H 183250001 184250000 0.126774
chr2H 183500001 184500000 0.148173
chr2H 183750001 184750000 0.140271
chr2H 184000001 185000000 0.13597
chr2H 184250001 185250000 0.126602
chr2H 184500001 185500000 0.148262
chr2H 184750001 185750000 0.193937
chr2H 185000001 186000000 0.239188
chr2H 185250001 186250000 0.261247
chr2H 185500001 186500000 0.225264
chr2H 185750001 186750000 0.18793
chr2H 186000001 187000000 0.210765
chr2H 186250001 187250000 0.143267
chr2H 186500001 187500000 0.123708
chr2H 186750001 187750000 0.122781
chr2H 187000001 188000000 0.0751279
chr2H 187250001 188250000 0.0714563
chr2H 187500001 188500000 0.0778937
chr2H 187750001 188750000 0.08354
chr2H 188000001 189000000 0.105752
chr2H 188250001 189250000 0.142535
chr2H 188500001 189500000 0.117923
chr2H 188750001 189750000 0.12009
chr2H 189000001 190000000 0.139242
chr2H 189250001 190250000 0.143497
chr2H 189500001 190500000 0.135559
chr2H 189750001 190750000 0.123698
chr2H 190000001 191000000 0.164633
chr2H 190250001 191250000 0.196116
chr2H 190500001 191500000 0.288749
chr2H 190750001 191750000 0.410089
chr2H 191000001 192000000 0.251853
chr2H 191250001 192250000 0.173372
chr2H 191500001 192500000 0.139815
chr2H 191750001 192750000 0.0857451
chr2H 192000001 193000000 0.0804854
chr2H 192250001 193250000 0.078774
chr2H 192500001 193500000 0.0847858
chr2H 192750001 193750000 0.090518
chr2H 193000001 194000000 0.0896833
chr2H 193250001 194250000 0.0902232
chr2H 193500001 194500000 0.0847859
chr2H 193750001 194750000 0.0861295
chr2H 194000001 195000000 0.0737789
chr2H 194250001 195250000 0.0644862
chr2H 194500001 195500000 0.0629508
chr2H 194750001 195750000 0.0648627
chr2H 195000001 196000000 0.0673625
chr2H 195250001 196250000 0.06904
chr2H 195500001 196500000 0.0845105
chr2H 195750001 196750000 0.0863773
chr2H 196000001 197000000 0.0942423
chr2H 196250001 197250000 0.113618
chr2H 196500001 197500000 0.155021
chr2H 196750001 197750000 0.134727
chr2H 197000001 198000000 0.166944
chr2H 197250001 198250000 0.179195
chr2H 197500001 198500000 0.156089
chr2H 197750001 198750000 0.191472
chr2H 198000001 199000000 0.149577
chr2H 198250001 199250000 0.133302
chr2H 198500001 199500000 0.14053
chr2H 198750001 199750000 0.136497
chr2H 199000001 200000000 0.113539
chr2H 199250001 200250000 0.108834
chr2H 199500001 200500000 0.0926146
chr2H 199750001 200750000 0.0736806
chr2H 200000001 201000000 0.091094
chr2H 200250001 201250000 0.0985986
chr2H 200500001 201500000 0.111517
chr2H 200750001 201750000 0.160895
chr2H 201000001 202000000 0.259478
chr2H 201250001 202250000 0.407966
chr2H 201500001 202500000 0.46928
chr2H 201750001 202750000 0.454782
chr2H 202000001 203000000 0.507456
chr2H 202250001 203250000 0.416998
chr2H 202500001 203500000 0.276978
chr2H 202750001 203750000 0.240857
chr2H 203000001 204000000 0.246989
chr2H 203250001 204250000 0.308738
chr2H 203500001 204500000 0.280347
chr2H 203750001 204750000 0.275489
chr2H 204000001 205000000 0.256963
chr2H 204250001 205250000 0.228734
chr2H 204500001 205500000 0.234663
chr2H 204750001 205750000 0.222387
chr2H 205000001 206000000 0.278589
chr2H 205250001 206250000 0.262747
chr2H 205500001 206500000 0.245325
chr2H 205750001 206750000 0.196685
chr2H 206000001 207000000 0.109454
chr2H 206250001 207250000 0.0989357
chr2H 206500001 207500000 0.101368
chr2H 206750001 207750000 0.120891
chr2H 207000001 208000000 0.119211
chr2H 207250001 208250000 0.111694
chr2H 207500001 208500000 0.107058
chr2H 207750001 208750000 0.0761258
chr2H 208000001 209000000 0.0645673
chr2H 208250001 209250000 0.049607
chr2H 208500001 209500000 0.0402742
chr2H 208750001 209750000 0.0519732
chr2H 209000001 210000000 0.0613224
chr2H 209250001 210250000 0.0765979
chr2H 209500001 210500000 0.0768114
chr2H 209750001 210750000 0.078663
chr2H 210000001 211000000 0.0806873
chr2H 210250001 211250000 0.0800925
chr2H 210500001 211500000 0.0797494
chr2H 210750001 211750000 0.0763054
chr2H 211000001 212000000 0.0752756
chr2H 211250001 212250000 0.0820612
chr2H 211500001 212500000 0.0688198
chr2H 211750001 212750000 0.0720476
chr2H 212000001 213000000 0.0355434
chr2H 212250001 213250000 0.0366
chr2H 212500001 213500000 0.0407867
chr2H 212750001 213750000 0.0402778
chr2H 213000001 214000000 0.0599053
chr2H 213250001 214250000 0.0524732
chr2H 213500001 214500000 0.0626598
chr2H 213750001 214750000 0.0607416
chr2H 214000001 215000000 0.052576
chr2H 214250001 215250000 0.0629409
chr2H 214500001 215500000 0.0611482
chr2H 214750001 215750000 0.0718781
chr2H 215000001 216000000 0.106059
chr2H 215250001 216250000 0.108258
chr2H 215500001 216500000 0.115969
chr2H 215750001 216750000 0.0906617
chr2H 216000001 217000000 0.0544615
chr2H 216250001 217250000 0.0511399
chr2H 216500001 217500000 0.0519228
chr2H 216750001 217750000 0.0643934
chr2H 217000001 218000000 0.0876083
chr2H 217250001 218250000 0.0852693
chr2H 217500001 218500000 0.201203
chr2H 217750001 218750000 0.207277
chr2H 218000001 219000000 0.221171
chr2H 218250001 219250000 0.232593
chr2H 218500001 219500000 0.180822
chr2H 218750001 219750000 0.189158
chr2H 219000001 220000000 0.190907
chr2H 219250001 220250000 0.241144
chr2H 219500001 220500000 0.284206
chr2H 219750001 220750000 0.299704
chr2H 220000001 221000000 0.358892
chr2H 220250001 221250000 0.389145
chr2H 220500001 221500000 0.327683
chr2H 220750001 221750000 0.325976
chr2H 221000001 222000000 0.267053
chr2H 221250001 222250000 0.226794
chr2H 221500001 222500000 0.209412
chr2H 221750001 222750000 0.209049
chr2H 222000001 223000000 0.199771
chr2H 222250001 223250000 0.190589
chr2H 222500001 223500000 0.174839
chr2H 222750001 223750000 0.174285
chr2H 223000001 224000000 0.1936
chr2H 223250001 224250000 0.223987
chr2H 223500001 224500000 0.270864
chr2H 223750001 224750000 0.220642
chr2H 224000001 225000000 0.175625
chr2H 224250001 225250000 0.151328
chr2H 224500001 225500000 0.135208
chr2H 224750001 225750000 0.114033
chr2H 225000001 226000000 0.10023
chr2H 225250001 226250000 0.105251
chr2H 225500001 226500000 0.113863
chr2H 225750001 226750000 0.130063
chr2H 226000001 227000000 0.191424
chr2H 226250001 227250000 0.202284
chr2H 226500001 227500000 0.175952
chr2H 226750001 227750000 0.150351
chr2H 227000001 228000000 0.10123
chr2H 227250001 228250000 0.0949668
chr2H 227500001 228500000 0.105674
chr2H 227750001 228750000 0.107242
chr2H 228000001 229000000 0.194349
chr2H 228250001 229250000 0.239884
chr2H 228500001 229500000 0.235287
chr2H 228750001 229750000 0.217228
chr2H 229000001 230000000 0.213087
chr2H 229250001 230250000 0.209093
chr2H 229500001 230500000 0.186084
chr2H 229750001 230750000 0.194224
chr2H 230000001 231000000 0.07935
chr2H 230250001 231250000 0.0779012
chr2H 230500001 231500000 0.0924628
chr2H 230750001 231750000 0.100545
chr2H 231000001 232000000 0.184064
chr2H 231250001 232250000 0.215608
chr2H 231500001 232500000 0.257821
chr2H 231750001 232750000 0.368151
chr2H 232000001 233000000 0.426462
chr2H 232250001 233250000 0.447192
chr2H 232500001 233500000 0.416921
chr2H 232750001 233750000 0.300939
chr2H 233000001 234000000 0.282348
chr2H 233250001 234250000 0.383658
chr2H 233500001 234500000 0.40036
chr2H 233750001 234750000 0.34559
chr2H 234000001 235000000 0.346093
chr2H 234250001 235250000 0.263828
chr2H 234500001 235500000 0.196757
chr2H 234750001 235750000 0.163158
chr2H 235000001 236000000 0.18691
chr2H 235250001 236250000 0.238077
chr2H 235500001 236500000 0.250972
chr2H 235750001 236750000 0.375365
chr2H 236000001 237000000 0.427804
chr2H 236250001 237250000 0.276733
chr2H 236500001 237500000 0.218403
chr2H 236750001 237750000 0.149183
chr2H 237000001 238000000 0.137714
chr2H 237250001 238250000 0.186684
chr2H 237500001 238500000 0.182472
chr2H 237750001 238750000 0.187387
chr2H 238000001 239000000 0.157703
chr2H 238250001 239250000 0.100867
chr2H 238500001 239500000 0.0858925
chr2H 238750001 239750000 0.0558747
chr2H 239000001 240000000 0.0483114
chr2H 239250001 240250000 0.0431709
chr2H 239500001 240500000 0.0420617
chr2H 239750001 240750000 0.0374334
chr2H 240000001 241000000 0.0423082
chr2H 240250001 241250000 0.0299877
chr2H 240500001 241500000 0.0331939
chr2H 240750001 241750000 0.0414587
chr2H 241000001 242000000 0.0421903
chr2H 241250001 242250000 0.0583405
chr2H 241500001 242500000 0.0596783
chr2H 241750001 242750000 0.0510465
chr2H 242000001 243000000 0.0542204
chr2H 242250001 243250000 0.0566745
chr2H 242500001 243500000 0.0545406
chr2H 242750001 243750000 0.0614385
chr2H 243000001 244000000 0.051278
chr2H 243250001 244250000 0.0544406
chr2H 243500001 244500000 0.054957
chr2H 243750001 244750000 0.0488158
chr2H 244000001 245000000 0.0517656
chr2H 244250001 245250000 0.0509221
chr2H 244500001 245500000 0.0519251
chr2H 244750001 245750000 0.0498516
chr2H 245000001 246000000 0.0489205
chr2H 245250001 246250000 0.0428503
chr2H 245500001 246500000 0.0407435
chr2H 245750001 246750000 0.0500399
chr2H 246000001 247000000 0.059585
chr2H 246250001 247250000 0.0794696
chr2H 246500001 247500000 0.0663247
chr2H 246750001 247750000 0.0626064
chr2H 247000001 248000000 0.0595135
chr2H 247250001 248250000 0.0518034
chr2H 247500001 248500000 0.0575055
chr2H 247750001 248750000 0.0484885
chr2H 248000001 249000000 0.0487066
chr2H 248250001 249250000 0.0605031
chr2H 248500001 249500000 0.0504422
chr2H 248750001 249750000 0.0595432
chr2H 249000001 250000000 0.0497452
chr2H 249250001 250250000 0.0499872
chr2H 249500001 250500000 0.0497599
chr2H 249750001 250750000 0.0561693
chr2H 250000001 251000000 0.0673189
chr2H 250250001 251250000 0.0704848
chr2H 250500001 251500000 0.0810176
chr2H 250750001 251750000 0.0585448
chr2H 251000001 252000000 0.0596649
chr2H 251250001 252250000 0.0507092
chr2H 251500001 252500000 0.0542475
chr2H 251750001 252750000 0.0570488
chr2H 252000001 253000000 0.0614264
chr2H 252250001 253250000 0.0592437
chr2H 252500001 253500000 0.0576436
chr2H 252750001 253750000 0.0610131
chr2H 253000001 254000000 0.0523264
chr2H 253250001 254250000 0.0525868
chr2H 253500001 254500000 0.0507106
chr2H 253750001 254750000 0.0462664
chr2H 254000001 255000000 0.0440043
chr2H 254250001 255250000 0.0427795
chr2H 254500001 255500000 0.0461141
chr2H 254750001 255750000 0.0546534
chr2H 255000001 256000000 0.0544736
chr2H 255250001 256250000 0.0805288
chr2H 255500001 256500000 0.0586402
chr2H 255750001 256750000 0.0458139
chr2H 256000001 257000000 0.0545514
chr2H 256250001 257250000 0.0526573
chr2H 256500001 257500000 0.0601427
chr2H 256750001 257750000 0.0768446
chr2H 257000001 258000000 0.0997976
chr2H 257250001 258250000 0.110349
chr2H 257500001 258500000 0.151779
chr2H 257750001 258750000 0.191324
chr2H 258000001 259000000 0.164167
chr2H 258250001 259250000 0.159916
chr2H 258500001 259500000 0.169715
chr2H 258750001 259750000 0.163851
chr2H 259000001 260000000 0.17991
chr2H 259250001 260250000 0.206465
chr2H 259500001 260500000 0.146048
chr2H 259750001 260750000 0.142634
chr2H 260000001 261000000 0.106798
chr2H 260250001 261250000 0.121053
chr2H 260500001 261500000 0.118501
chr2H 260750001 261750000 0.131513
chr2H 261000001 262000000 0.188996
chr2H 261250001 262250000 0.161451
chr2H 261500001 262500000 0.221867
chr2H 261750001 262750000 0.231525
chr2H 262000001 263000000 0.237998
chr2H 262250001 263250000 0.182094
chr2H 262500001 263500000 0.132959
chr2H 262750001 263750000 0.114478
chr2H 263000001 264000000 0.0834042
chr2H 263250001 264250000 0.080655
chr2H 263500001 264500000 0.103995
chr2H 263750001 264750000 0.105497
chr2H 264000001 265000000 0.128494
chr2H 264250001 265250000 0.125074
chr2H 264500001 265500000 0.119239
chr2H 264750001 265750000 0.134626
chr2H 265000001 266000000 0.127274
chr2H 265250001 266250000 0.11755
chr2H 265500001 266500000 0.0950986
chr2H 265750001 266750000 0.0772352
chr2H 266000001 267000000 0.06706
chr2H 266250001 267250000 0.0471295
chr2H 266500001 267500000 0.0394749
chr2H 266750001 267750000 0.0443733
chr2H 267000001 268000000 0.0463146
chr2H 267250001 268250000 0.0469902
chr2H 267500001 268500000 0.044528
chr2H 267750001 268750000 0.0546709
chr2H 268000001 269000000 0.0574258
chr2H 268250001 269250000 0.0685747
chr2H 268500001 269500000 0.0877981
chr2H 268750001 269750000 0.0773852
chr2H 269000001 270000000 0.0636169
chr2H 269250001 270250000 0.078246
chr2H 269500001 270500000 0.0702659
